GYear,GMonth,GDay,GoldText,GoldVerse,GoldFrame,GoldAlign,GoldSize,BigText,BigAlign,BigSize,SmallText
2015,4,10,他們尚未求告，我就應允；#正說話的時候，我就垂聽。,以賽亞書65章24節,S,C,L,禱告是相信神會聽取、回應，#甚至賜下超乎所求的事。,L,L,.
2015,4,11,你要以全能者為喜樂，#向神仰臉。,約伯記22章26節下,S,C,L,樂觀是成功之源，#悲觀是失敗之因。,C,L,（孫中山）
2015,4,12,因為人子來，並不是要受人#的服事，乃是要服事人。,馬可福音10章45節上,S,C,L,天父啊，教導我擁有你兒子耶穌#基督的心，並指導我如何服事人。,L,L,.
2015,4,13,在何處有嫉妒、自私，在何處#就有動亂和各樣的壞事。,雅各書3章16節,S,C,L,萬惡的根源──自私。,C,L,（德蘭修女）
2015,4,14,要憑愛心行事，正如基督愛我們，#為我們捨了自己，當作馨香的供物#和祭物獻給神。,以弗所書5章2節,L,C,M,最好的休閒活動──工作。,C,L,（德蘭修女）
2015,4,15,耶和華以能力創造大地，以智慧#建立世界，以聰明鋪張穹蒼。,耶利米書10章12節,S,C,M,想一想：#掌門人。,C,L,（猜一字，明天揭曉）
2015,4,16,二人成為一體。既然如此，夫妻#不再是兩個人，而是一體的了。,馬可福音10章8節,S,C,L,婚姻篇：#婚前要知足，婚後要感恩。,C,L,（「想一想」答案：們）
2015,4,17,因為我們爭戰的兵器本不是屬血氣的，#而是憑着神的能力，能夠#攻破堅固的營壘。,哥林多後書10章4節上,L,C,S,不要在必輸的情況下逞英雄，#也不要在無理的情況下講理。 ,C,S,.
2015,4,18,耶和華善待萬有，他的憐憫#覆庇他一切所造的。,詩篇145章9節,S,C,L,得意時應善待他人，因#為你失意時需要他們。,C,L,.
2015,4,19,耶和華必在你前面行，他必親自與你#同在，必不撇下你，也不丟棄你。,申命記31章8節上,S,C,M,求主賜我能力走往你指引的方向。,C,L,.
2015,4,20,我要稱謝你，因我受造奇妙可畏，#你的作為奇妙，這是我心深知道的。,詩篇139章14節,S,C,M,環保錦囊：#可與朋友交換穿着二手衣物。,C,L,.
2015,4,21,求你使虛假和謊言遠離我，使我不#貧窮也不富足，賜給我需用的飲食。,箴言30章8節,S,C,M,老友記篇：#老底：手中要有點積蓄，錢不#是萬能，沒有錢卻是萬萬不能。,L,L,.
2015,4,22,你們要留意聽從我的話，就能吃#那美物，得享肥甘，心中喜樂。,以賽亞書55章2節下,S,C,M,適飲適食：#青椒炒土豆絲#功效：排毒潤腸、健脾消食,C,L,.
2015,4,23,膏油與香料使人心喜悅，#朋友誠心的勸勉也是如此甘美。,箴言27章9節,S,C,M,朋友篇：#友誼就像一本書，燒掉只需幾#秒鐘，但寫一本書卻需多年。 ,C,L,.
2015,4,24,地和其中所充滿的，世界和#住在其中的，都屬耶和華。,詩篇24章1節,S,C,L,聖經中的地名：#迦南是神應許賜給亞伯拉罕及其後裔#的地方，地饒富庶，是流奶與蜜之地#（創17：8；出13：5）。,L,L,.
2015,4,25,你的手造了我，塑造我；求你#賜我悟性學習你的命令！,詩篇119章73節,S,C,L,教育篇：#學習就是學着尋找樂趣。,C,L,.
2015,4,26,沒有信，就不能討神的喜悅，因為到神#面前來的人必須信有神，並且信他#會賞賜尋求他的人。,希伯來書11章6節,L,C,M,主啊，請原諒我的盲目和小信。,C,L,.
2015,4,27,你們不要評斷別人，就不被審判；#你們不要定人的罪，就不被定罪；#你們要饒恕人，就必蒙饒恕。,路加福音6章37節,L,C,M,世情篇：#不喜歡你的人讓你自省與成長。,C,L,.
2015,4,28,我就是葡萄樹，你們是枝子。常在#我裏面的，我也常在他裏面，這人#就多結果子。,約翰福音15章5節上,L,C,M,葡萄被壓，才得釋放，釀出新酒。,C,L,（《你許可》）
2015,4,29,耶和華向我賞賜一切厚恩，#我拿甚麼來報答他呢？,詩篇116章12節,S,C,L,人生到了絕處，才知道愛的深#處，才能盛載神恩，豐滿傾注。,L,L,（《你許可》）
2015,4,30,敬畏耶和華心存謙卑，就得#財富、尊榮、生命為賞賜。,箴言22章4節,S,C,L,有時當思無時苦，#晴天要積雨來糧。,C,L,.
2015,5,1,要準備好你們的心，謹慎自守，專心盼#望耶穌基督顯現的時候帶給你們的恩惠。,彼得前書1章13節下,S,C,S,成功是給最充分準備的人。,C,S,.
2015,5,2,只要我們將起初確實的信心堅持#到底，就在基督裏有份了。,希伯來書3章14節,S,C,M,成功是給堅持到底的人。,C,S,.
2015,5,3,人仰望耶和華，安靜等候#他的救恩，這是好的。,耶利米哀歌3章26節,S,C,L,神啊，我承認自己的軟弱，但#靠着你的幫肋，我會跟從你。,C,L,.
2015,5,4,我們因信耶穌，就在他裏面放膽#無懼，滿有自信地進到神面前。,以弗所書3章12節,S,C,M,成功是給願意信靠的人。,C,L,.
2015,5,5,既然我們蒙憐憫受了#這事奉的責任，就不喪膽。,哥林多後書4章1節下,S,C,L,成功是給願意承擔責任的人。,C,L,.
2015,5,6,他救贖你的命脫離地府，#以仁愛和憐憫為你的冠冕。,詩篇103章4節,S,C,L,聖經人名大搜查：#司提反（Stephen）：「王冠」。,C,L,.
2015,5,7,心中喜樂，面有喜色；#心裏憂愁，靈就憂傷。,箴言15章13節,S,C,L,母親的話：#孩子，我願你擁有足夠的笑容，#讓你每天勇於前進。,L,L,.
2015,5,8,我因耶和華大大歡喜，#我的心因神喜樂。,以賽亞書61章10節上,S,C,L,笑容是最便宜的化妝品。,C,L,.
2015,5,9,從來沒有人恨惡自己的身體，#總是保養愛惜。,以弗所書5章29節上,S,C,L,運動是最便宜的藥品。,C,L,.
2015,5,10,願你的父母歡喜，#願那生你的母親快樂。,箴言23章25節,S,C,L,向為子女一生辛勞的母親致敬！,C,L,.
2015,5,11,在患難時你若灰心，#你的力量就微小。,箴言24章10節,S,C,L,最沉重的挫敗──灰心。,C,L,（德蘭修女）
2015,5,12,凡自己謙卑像這小孩子的，#他在天國裏就是最大的。,馬太福音18章4節下,S,C,L,最好的老師──兒童。,C,L,（德蘭修女）
2015,5,13,現在你們因我講給你們的道#已經潔淨了。,約翰福音15章3節,S,C,L,家事小貼士：#用舊絲襪包裹海綿地拖頭，絲襪產生#的靜電可有效清潔天花板的灰塵。,L,S,.
2015,5,14,你們中間若有缺少智慧的，該求那厚賜#與眾人又不斥責人的神，神必賜給他。,雅各書1章5節,S,C,S,想一想：#獨眼龍。,C,S,（猜一字，明天揭曉）
2015,5,15,你們每個人都要愛妻子，如同愛自#己一樣；妻子也要敬重她的丈夫。,以弗所書5章33節下,S,C,M,婚姻篇：#婚前要相知，婚後要相惜。,C,L,（「想一想」答案：省）
2015,5,16,耶穌又對眾人說：「我就是世界的光。#跟從我的，必不在黑暗裏走，#卻要得着生命的光。」,約翰福音8章12節,L,C,M,環保錦囊：#善用天然光，減少日間亮燈時間。,C,L,.
2015,5,17,願你的國降臨；願你的旨意#行在地上，如同行在天上。,馬太福音6章10節,S,C,L,求天父讓我甘心樂意#地遵行你的旨意。 ,L,L,.
2015,5,18,朋友時常親愛，#弟兄為患難而生。,箴言17章17節,S,C,L,朋友篇：#老朋友是黃金，新朋友是鑽石，得鑽石勿#忘黃金，因為一顆鑽石需要黃金做托架！,C,S,.
2015,5,19,他的嫩枝必延伸，他的榮華如橄#欖樹，香氣如黎巴嫩的香柏樹。,何西阿書14章6節,S,C,M,聖經中的地名：#黎巴嫩盛產香柏樹，所羅門王也用#這些香柏木建造宮殿（代下2：8）。,L,L,.
2015,5,20,奉耶和華的名來的是應當稱頌的！ #我們從耶和華的殿中為你們祝福！,詩篇118章26節,S,C,M,祝福令人寬心。,C,L,.
2015,5,21,我靠主大大喜樂，因為你們關懷#我的心如今又表現了出來。,腓立比書4章10節上,S,C,M,關懷令人溫暖。,C,L,.
2015,5,22,我們相信，我們得救#是因主耶穌的恩典。,使徒行傳15章11節中,S,C,L,相信令人豁達。,C,L,.
2015,5,23,神的安慰和對你溫和的話，#你以為太小嗎？,約伯記15章11節,S,C,L,溫馨令人產生更多能量#去迎接生命中的挑戰。,C,L,.
2015,5,24,將身體獻上當作活祭，#是聖潔的，是神所喜悅的，#你們如此事奉乃是理所當然的。,羅馬書12章1節下,L,C,M,求主賜我恩典，#將我的生命獻給你。,L,L,.
2015,5,25,包容過錯的，尋求友愛；#喋喋不休的，離間密友。,箴言17章9節,S,C,L,包容可帶來內心的平和。,C,L,.
2015,5,26,我們日用的飲食，#今日賜給我們。,馬太福音6章11節,S,C,L,適飲適食：#枸杞子玫瑰花茶#功效：疏肝理氣、滋潤肝腎,C,L,.
2015,5,27,你們若遵行我所命令的，#就是我的朋友。,約翰福音15章14節,S,C,L,老友記篇：#老友：多交朋友，多與人#來往，彼此支持關懷。,L,L,.
2015,5,28,你已將生命的道路指示我，#必使我在你面前充滿快樂。,使徒行傳2章28節,S,C,L,世情篇：#因為看輕，所以快樂。,C,L,.
2015,5,29,教養孩童走當行的道，#就是到老他也不偏離。,箴言22章6節,S,C,L,教育篇：#對子女信任不是放任，#放手不是放棄。,L,L,.
2015,5,30,多夢多言，其中多有虛空，#你只要敬畏神。,傳道書5章7節,S,C,L,為甚麼兒時的夢想，#卻只能在夢裏實現？,C,L,（幾米）
2015,5,31,總要彼此容忍，彼此饒恕；主怎樣#饒恕了你們，你們也要怎樣饒恕人。,歌羅西書3章13節下,S,C,M,親愛的天父，求你鑒察我的心，#看看有否需要我寬恕的人。,L,L,.
2015,6,1,他是神，是信實的神。他向愛他、#守他誡命的人守約施慈愛，直到千代。,申命記7章9節下,S,C,M,聖經人名大搜查：#伊利莎白（Elizabeth）：#「神的誓約」。,L,L,.
2015,6,2,我靠着那加給我力量的，#凡事都能做。,腓立比書4章13節,S,C,L,你若不想做，會找到一個藉口；#你若想做，會找到一個方法。,L,L,.
2015,6,3,要更加努力，使你們的蒙召和被選堅定#不移。你們實行這幾樣，就永不失腳。,彼得後書1章10節下,S,C,S,努力未必會成功，只有#努力得法才會成功。,L,S,.
2015,6,4,智慧人的心使他的口謹慎，#又使他的嘴唇增長學問。,箴言16章23節,L,C,L,懂得甚麼時候不要說話，#是一種智慧。,L,S,.
2015,6,5,他已吞滅死亡直到永遠。#主耶和華必擦乾各人臉上的眼淚。,以賽亞書25章8節上,S,C,M,母親的話：#孩子，我願你擁有足夠的淚水，#以致更願意理解別人的難處。,L,L,.
2015,6,6,要以自己所有的為滿足。,希伯來書13章5節中,S,C,L,別買你「想要」的東西，#要買你「需要」的東西。,C,S,.
2015,6,7,願賜平安的主隨時隨事親自賜給#你們平安！願主與你們眾人同在！,帖撒羅尼迦後書3章16節,S,C,M,無論順境逆境，#求主賜下平安。,C,L,.
2015,6,8,但要讓忍耐發揮完全的功用，使#你們能又完全又完整，一無所缺。,雅各書1章4節,S,C,M,忍無可忍，就等於沒有忍。,C,L,.
2015,6,9,我雖跌倒，仍要起來；雖坐在#黑暗裏，耶和華卻作我的光。,彌迦書7章8節下,S,C,M,遇困難時要自我激勵、#自我轉換、自我調節。,C,L,.
2015,6,10,我曾耐性等候耶和華，#他垂聽我的呼求。,詩篇40章1節,S,C,L,最優先的需要──溝通。,C,L,（德蘭修女）
2015,6,11,各人互相幫助，#對弟兄說：「壯膽吧！」,以賽亞書41章6節,S,C,L,最令人快樂的事──幫助別人。,C,L,（德蘭修女）
2015,6,12,鞭傷除淨邪惡，#責打可潔淨人心深處。,箴言20章30節,S,C,L,家事小貼士：#把梳打粉撒在地毯上，半小時後再用吸#塵機吸清，可收清除異味及清潔之效。,C,S,.
2015,6,13,求你教我明辨和知識，#因我信靠你的命令。,詩篇119章66 節,L,C,L,想一想：#鏡中人。,C,L,（猜一字，明天揭曉） 
2015,6,14,他若求告我，我就應允他；#他在急難中，我與他同在。,詩篇91章15節上,S,C,L,求主寬恕我在生活#中忘記你的同在。,C,L,（「想一想」答案：入）
2015,6,15,我們所誇的是：我們在世為人，特別是#跟你們的關係，是憑着神所賜的坦率和#真誠，不是靠人的聰明，而是靠神的恩惠。,哥林多後書1章12節上,L,C,S,婚姻篇：#婚前要坦誠，婚後要真誠。,C,S,.
2015,6,16,凡事要謙虛、溫柔、忍耐，#用愛心互相寬容。,以弗所書4章2節,S,C,L,執着對錯難交友，#包容體諒緣份來。,C,L,（阿虫）
2015,6,17,乖謬的人散播紛爭，#造謠的離間密友。,箴言16章28節,S,C,L,被造謠時不着急，#因有自知之明。 ,L,L,.
2015,6,18,因為神的旨意原是要你們以行善#來堵住糊塗無知人的口。,彼得前書2章15節,S,C,M,被誤解時不着急，#因有自覺之道。,L,L,.
2015,6,19,弟兄們，不可彼此詆毀。詆毀弟兄或評斷#弟兄的人，就是詆毀律法，評斷律法。,雅各書4章11節上,S,C,S,被毀謗時不着急，#因有自愛之方。,L,S,.
2015,6,20,為基督的緣故，我以軟弱、凌辱、艱難、#迫害、困苦為可喜樂的事；因為我甚麼#時候軟弱，甚麼時候就剛強了。,哥林多後書12章10節,L,C,S,被打擊時不着急，#因有自愉之法。,L,S,.
2015,6,21,聖靈自己與我們的靈一同#見證我們是神的兒女。,羅馬書8章16節,S,C,L,感謝天父，賜我們地上的#父親，謝謝他們養育之恩！,L,L,.
2015,6,22,這樣，我們許多人在基督裏是#一個身體，互相聯絡作肢體。,羅馬書12章5節,S,C,L,朋友篇：#真摰的友誼強化人#與人之間的連結。,C,L,.
2015,6,23,豐富尊榮都從你而來，你也治理萬物。在#你手裏有大能大力，你的手使人尊大強盛。,歷代志上29章12節,S,C,S,環保錦囊：#定期清潔電器，不但省#電，又可延長電器壽命。,L,S,.
2015,6,24,耶和華──你的神必領你進入美地，#那地有河流，有泉源和深淵的水#從谷中和山上流出。,申命記8章7節,L,C,S,聖經中的地名：#底格里斯河和幼發拉底河在美索不達米#亞形成肥沃的河谷，伊甸園大概位於此#（創2：10-14）。,L,S,.
2015,6,25,你要以全能者為喜樂，#向神仰臉。,約伯記22章26節下,L,C,L,老友記篇：#老來樂：保持快樂心境，這#也是強身健體的要素之一。,C,L,.
2015,6,26,因為神的國不在乎飲食，而在乎#公義、和平及聖靈中的喜樂。,羅馬書14章17節,S,C,M,適飲適食：#蝦仁炒蛋#功效：護肝補腎、強筋補鈣,C,L,.
2015,6,27,你的手造了我，塑造我；#求你賜我悟性學習你的命令！,詩篇119章73節,S,C,L,教育篇：#活着就要學習，#學習不是為了活着。,L,L,（培根）
2015,6,28,我雖然行過死蔭的幽谷，#也不怕遭害，因為你與我同在。,詩篇23章4節上,S,C,M,求主開我心眼，#看見你與我同在。,L,L,.
2015,6,29,我知道，人除了終身喜樂納福，#沒有一件幸福的事。,傳道書3章12節,S,C,M,世情篇：#因為看淡，所以幸福。,C,L,.
2015,6,30,你在甚麼事上評斷人，就在甚麼事上定#自己的罪。因你這評斷人的。#自己所做的卻和別人一樣。,羅馬書2章1下節,L,C,M,批評別人時，先想想#自己是否完美無缺。,C,L,.
2015,7,1,他還要以喜笑充滿你的口，#以歡呼充滿你的嘴唇。,約伯記8章21節,S,C,L,微笑是世界上最美的表情。,C,L,.
2015,7,2,你的言語在我上膛何等甘美，#在我口中比蜜更甜！,詩篇119章103節,S,C,L,微笑也是世界上最動聽的語言。,C,L,.
2015,7,3,耶和華是我的亮光，#是我的拯救，我還怕誰呢？,詩篇27章1節上,S,C,L,微笑是黑夜裏的星光。,C,L,.
2015,7,4,太陽還存，月亮猶在，#人要敬畏你，直到萬代！,詩篇72章5節,S,C,L,微笑是迷霧裏的陽光。,C,L,.
2015,7,5,你們無論做甚麼，都要從心裏做，#像是為主做的，不是為人做的。,歌羅西書3章23節,S,C,M,求主教導我服事你，服事他人。,C,L,.
2015,7,6,你的仇敵若餓了，就給他吃；若渴了，#就給他喝。因為你這樣做，#就是把炭火堆在他的頭上。,羅馬書12章20節下,L,C,S,微笑是寒冬裏的炭火。,C,S,.
2015,7,7,有好消息從遙遠的地方來，#就如涼水滋潤口渴的人。,箴言25章25節,S,C,L,微笑是夏日裏的冰涼。,C,L,.
2015,7,8,弟兄們，我們勸你們，要警戒不守規矩#的人，勉勵灰心的人，扶助軟弱的人，#對眾人要有耐心。,帖撒羅尼迦前書5章14節,L,C,S,給失敗者一個微笑，就是鼓勵。,C,S,.
2015,7,9,我要時時稱頌耶和華，#讚美他的話常在我口中。,詩篇34章1節,S,C,L,給成功者一個微笑，就是讚美。,C,L,.
2015,7,10,在真道上受教的，要把一切美好#的東西與施教的人分享。,加拉太書6章6節,S,C,L,給快樂者一個微笑，就是分享。,L,L,.
2015,7,11,但願賜忍耐和安慰的神使你們#彼此同心，效法基督耶穌。,羅馬書15章5節,S,C,L,給傷心者一個微笑，就是安慰。,C,L,.
2015,7,12,耶和華向我賞賜一切厚恩，#我拿甚麼來報答他呢？,詩篇116章12節,S,C,L,主啊，你的愛何其深，#你的恩典何其厚！,L,L,.
2015,7,13,你使他暫時比天使微小，賜他榮耀尊貴#為冠冕，你派他管理你手所造的。,希伯來書2章7節,S,C,S,聖經人名大搜查：#保羅（Paul）：「細小」。,C,S,.
2015,7,14,你們必須忍耐，使你們行完了#神的旨意，可以獲得所應許的。,希伯來書10章36節,S,C,L,母親的話：#孩子，我願你擁有足夠#的智慧，以明辨是非。,C,L,.
2015,7,15,沒有人能掌握生命，將生命留住；#也沒有人有權力掌管死期。,傳道書8章8節上,S,C,M,人生最大的謎──死亡。,C,L,（德蘭修女）
2015,7,16,人有見識就不輕易發怒，#寬恕人的過失便是自己的榮耀。,箴言19章11節,S,C,M,人生最大的缺點──壞脾氣。,C,L,（德蘭修女）
2015,7,17,你們所做的一切都要#憑愛心而做。,哥林多前書16章14節,S,C,L,家事小貼士：#用廢棄的廁紙筒套着電線，有#助減少積塵，又可保持整齊。,C,L,.
2015,7,18,當孝敬父母，使你的日子在耶和#華──你神所賜你的地上得以長久。,出埃及記20章12節,S,C,M,對父母要知恩、感恩、報恩。,C,L,.
2015,7,19,若沒有奉差遣，怎能傳道呢？如經上所#記：「報福音、傳喜信的人，#他們的腳蹤何等佳美！」,羅馬書10章15節,L,C,S,求主幫助我勇於向別人傳福音。,C,S,.
2015,7,20,如今常存的有信，有望，#有愛這三樣，其中最大的是愛。,哥林多前書13章13節,S,C,L,婚姻篇：#愛的前提：戒急用忍，理性感性。,C,L,.
2015,7,21,耶和華以智慧奠立地基，#以聰明鋪設諸天。,箴言3章19節,S,C,L,想一想：#十月十日。,C,L,（猜一字，明天揭曉）
2015,7,22,要讓眾人知道你們謙讓的心。#主已經近了。,腓立比書4章5節,S,C,M,朋友篇：#互諒互讓，和氣呈祥。（阿虫）,C,L,（「想一想」答案：朝）
2015,7,23,你們必吃得飽足，讚美耶和華──你們#神的名，他為你們行了奇妙的事。,約珥書2章26節,S,C,L,適飲適食：#荷葉冬瓜赤小豆湯#功效：消暑解熱、排毒,C,L,.
2015,7,24,耶和華啊，#遍地滿了你的慈愛。,詩篇119章64節上,S,C,L,環保錦囊：#洗衣服的水，可收集作洗地之用。,L,L,.
2015,7,25,他們行走，力上加力，#各人到錫安朝見神。,詩篇84章7節,L,C,S,教育篇：#學而後知問，跌然後識行。,L,S,（阿虫）
2015,7,26,人心籌算自己的道路；#惟耶和華指引他的腳步。,箴言16章9節,S,C,L,求主指示我當走的路，#使我走在正途。,C,L,.
2015,7,27,我的民哪，要留心聽我，我的國啊，要向#我側耳；因為訓誨必從我而出，我必使#我的公理成為萬民之光。,以賽亞書51章4節,L,C,S,聖經中的地名：#安提阿是位於敘利亞的希臘城市，是初#期基督徒傳福音給外人的一個重要地點#（徒11：19-30）。,L,S,.
2015,7,28,神造萬物，各按其時成為美好，#又將永恆安放在世人心裏。,傳道書3章11節上,S,C,L,世界所有的美好，#卻都有有效期限。,C,L,（幾米）
2015,7,29,節制言語的，有見識；#性情溫良的人，有聰明。,箴言17章27節,S,C,L,老友記篇：#老好人：要有好脾氣，看#甚麼，聽甚麼都帶寬容。,C,L,.
2015,7,30,因一人犯罪而來的後果，也不如賞賜，#原來審判是由一人而定罪，恩賜乃是#由許多過犯而稱義。,羅馬書5章16節,L,C,S,人生充滿許多「如果」，#卻只有一個「後果」。,L,S,.
2015,7,31,你們除了彼此相愛，對任何人都不可虧#欠甚麼，因為那愛人的就成全了律法。,羅馬書13章8節,S,C,M,世情篇：#處事要三分為己，七分為人。,C,L,.
2015,8,1,在你面前有滿足的喜樂，#在你右手中有永遠的福樂。,詩篇16章11節下,S,C,L,小時候，幸福是一件很簡單的事；#長大後，簡單是一件很幸福的事。,C,L,.
2015,8,2,求你發出你的亮光和信實，#好引導我。,詩篇43章3節上,S,C,L,若我迷路，求主顯亮光扶助。,C,L,.
2015,8,3,我心裏多憂多疑，#你的安慰使我歡樂。,詩篇94章19節,S,C,L,感謝神賜苦與樂，#在絕望裏得安慰。,C,L,.
2015,8,4,你已將生命的道路指示我，#必使我在你面前充滿快樂。,使徒行傳2章28節,S,C,L,快樂不是命運安排，#而是自由選擇。,C,L,.
2015,8,5,耶和華啊，尊大、能力、#榮耀、勝利、威嚴都是你的。,歷代志上29章11節上,S,C,L,聖經人名大搜查：#友妮基（Eunice）：#「美好的勝利」。,L,L,.
2015,8,6,我已把萬事當作是有損的，因我#以認識我主基督耶穌為至寶。,腓立比書3章8節中,S,C,M,母親的話：#孩子，我願你擁有足夠的損#失，好珍惜所擁有的一切。,C,L,.
2015,8,7,說謊的嘴唇，為耶和華所憎惡；#行事誠實，為他所喜悅。,箴言12章22節,S,C,L,最危險的人物──說謊者。,C,L,（德蘭修女）
2015,8,8,他雖用詭詐掩飾怨恨，#他的邪惡必在集會中顯露。,箴言26章26節,S,C,L,最低劣的感覺──怨恨。,C,L,（德蘭修女）
2015,8,9,你們要靠着主，依賴他的#大能大力作剛強的人。,以弗所書6章10節下,S,C,L,願主使我由軟弱#變為像你般剛強。,C,L,.
2015,8,10,弟兄們，我不是以為自己已經得着了；#我只有一件事，就是忘記背後，#努力面前的。,腓立比書3章13節,L,C,M,挫折、失敗、跌倒都不是#悲劇，放棄奮鬥才是悲劇。,L,S,.
2015,8,11,因為無論在得救的人或在滅亡的人當中，#我們都是基督馨香之氣，是獻給神的。,哥林多後書2章15節,S,C,M,家事小貼士：#泡過的茶葉放入微波爐加熱1分鐘，待#2-3分鐘取出，有效去除爐內的異味。,C,S,.
2015,8,12,若有人在基督裏，他就是新造的#人，舊事已過，都變成新的了。,哥林多後書5章17節下,S,C,L,每件事都回不去，卻#沒有一件事過不去。,C,L,.
2015,8,13,你要專心仰賴耶和華，#不可倚靠自己的聰明。,箴言3章5節,S,C,L,想一想：#半出半進。,C,L,（猜一字，明天揭曉）
2015,8,14,直到你們年老，我不改變；#直到你們髮白，我仍扶持。,以賽亞書46章4節上,S,C,L,婚姻篇：#愛的真諦：相知相惜，相扶相持。,C,L,（「想一想」答案：崔）
2015,8,15,智慧人的心使他的口謹慎，#又使他的嘴唇增長學問。,箴言16章23節,S,C,L,毋道人之短，毋說己之長。,C,L,（崔瑗《座右銘》）
2015,8,16,我要述說主耶和華的大能，#我單要提說你的公義。,詩篇71章16節,S,C,L,求主賜大能，使我改變，#更有主的容光。,L,L,.
2015,8,17,以鐵磨鐵，越磨越利，#朋友當面琢磨，也是如此。,箴言27章17節,S,C,L,朋友篇：#看白雲可悟塵世，#交良朋如讀好書。,C,L,（阿虫）
2015,8,18,一切的生命全都是你賞賜的。,尼希米記9章6節中,S,C,L,環保錦囊：#避免購買瀕臨絶種或受保護#的動植物，如野味、髪菜等。,L,L,.
2015,8,19,若有人不照顧親屬，尤其是自己家裏的人，#就是背棄信仰，還不如不信的人。,提摩太前書5章8節,S,C,M,世情篇：#對家庭要有三分愛，七分責任。,C,S,.
2015,8,20,萬國必稱你們為有福的，#因你們必成為喜樂之地。,瑪拉基書3章12節上,S,C,L,聖經中的地名：#西奈山位於西奈半島，耶和華在這#山上向摩西和以色列民頒布十誡與#其他律例（出19至40章）。,L,S,.
